id,cluster,center_distance
265904,0,0.6590376
177007,2,0.904547
154861,5,0.8988028
122450,0,0.60130084
25595,0,0.62938464
179051,0,0.6120305
63266,5,0.85032284
178894,0,0.8768163
91414,2,0.980869
151388,2,0.9255322
238099,2,0.77854246
78358,2,0.76977116
490273,2,0.84870464
122914,4,1.0073191
162617,4,0.9744498
247876,0,0.8265395
116204,0,0.5887777
375996,0,0.9791339
407245,2,0.79836494
227612,0,0.76545155
238940,2,0.87439686
431162,2,0.899538
122578,0,0.6931579
95043,0,1.019337
161842,2,0.8655653
415954,0,0.67229617
299772,3,0.80110115
301865,4,0.970314
498344,1,0.91593784
285667,4,1.0011536
167343,0,0.84017426
383219,4,0.95641786
311005,0,0.7350313
387737,4,0.99548244
119006,0,0.9328413
456949,0,0.9526112
316033,4,0.9869149
158626,4,0.9810698
182896,2,0.7598398
217823,2,0.8720352
10530,0,0.83110833
122239,0,0.78833836
85707,2,1.0127913
19856,0,0.8865915
89400,2,0.87612957
464784,2,0.8953179
453291,0,0.8726355
79093,5,0.95368654
294895,2,0.8938389
311876,5,0.93353087
158317,0,0.7593335
312246,2,0.97147644
2897,0,0.9486493
238291,5,0.8298841
31810,0,0.72870195
173377,0,0.89226156
299750,0,0.68008596
205977,0,0.90854204
433754,0,0.8696142
375948,1,0.88765883
38126,2,0.9598248
142249,2,1.0148432
30550,0,0.8676501
68781,0,0.91720945
457574,5,0.8441513
215053,2,0.85530037
249046,0,0.6938435
228132,0,0.6248175
121979,5,0.91311085
373029,0,0.77753943
132101,0,0.81441224
299940,4,1.0019459
130223,2,0.93267035
183777,2,0.8279958
420069,2,0.84671474
160195,2,0.80324364
152242,0,0.8280989
258396,0,0.63289785
220219,2,0.89968765
90027,5,0.86831033
382226,5,0.7315499
296437,0,0.79059196
242048,0,0.8049172
454342,2,1.0053011
458032,2,1.0054665
121930,0,0.99338084
406709,5,0.8741178
70814,2,0.71240216
300292,2,0.94180006
223769,4,0.9773723
122423,2,0.73168385
301392,4,0.97171915
425020,0,0.8054019
122625,0,0.7735061
532921,1,0.85214853
237418,2,0.9287412
229200,4,0.97720665
24163,5,0.8849265
216037,2,0.9652283
165075,0,0.9073782
269771,0,0.9012202
449984,2,0.8617006
66421,0,0.9017871
68032,0,0.71073514
321089,0,0.71362436
121243,0,0.9091224
178254,0,0.93897593
387635,2,0.9780934
24914,2,0.8339077
121846,4,1.0173135
257906,0,0.75637305
109066,2,0.92290545
295161,2,0.92988425
30530,0,0.9493121
28154,0,0.9477067
442833,5,0.9465171
287943,2,0.76328874
58722,0,0.84802157
425056,2,0.9119791
162942,2,0.9132701
170116,2,0.99402475
379538,5,0.721575
300830,0,0.90967077
214513,2,0.9526723
234156,0,0.9755191
310703,2,0.9308885
66573,2,0.8248282
7553,2,0.8335604
295301,5,0.8651614
416005,5,0.754666
311646,0,0.7450669
411180,2,0.9483122
290537,4,0.99879736
68246,2,0.945234
122393,2,0.96033984
365592,0,0.923361
442254,5,0.9293497
211111,4,0.9943548
124455,2,0.93603784
293205,0,0.9932675
14164,4,1.0061547
33916,4,1.0068591
63013,0,0.84990615
210413,0,0.7604399
105927,2,0.94540006
279511,0,0.5668289
167116,0,0.6584657
282191,5,0.91330874
107164,0,0.6776207
270055,1,0.95535755
16371,4,0.9240034
443645,4,0.94452995
100949,0,0.9825137
311568,1,0.9180231
130767,4,0.9184417
72250,1,0.8990616
195356,4,0.97901803
86886,2,0.82966113
286953,2,0.7765336
330964,2,0.90532166
393762,2,0.84489954
7532,2,0.834752
405448,2,0.8780514
97053,2,0.8711737
70057,2,0.8088083
12105,2,0.83121514
396730,2,0.83216256
100442,2,0.8534093
291270,2,0.84044284
148509,2,0.79971826
104871,2,0.9917397
442077,2,0.8129656
293242,2,0.80131036
322152,2,0.8417477
227776,2,0.7570143
422108,2,0.79777104
422495,2,0.7543979
43246,2,0.94959825
124806,2,0.8610804
47953,2,0.73412704
189776,2,0.89494276
130389,2,0.95935315
186928,2,0.7534659
105772,2,0.8585514
23793,2,0.81785905
285678,2,0.8671322
125797,2,0.773748
2893,2,0.8895821
45674,2,0.87018406
6468,2,0.762874
186213,2,0.7788736
24713,5,0.851802
63933,2,0.8943719
53263,4,1.0000563
369620,4,0.93130755
501126,4,0.9265034
348427,1,0.90633774
167121,4,0.96635664
355407,4,0.99972653
156489,2,0.95957077
32836,4,0.9417864
174466,1,0.92382985
113179,1,0.7785204
194390,1,0.8737004
196023,4,0.94747144
146407,2,0.8746495
66465,5,0.91900617
95143,4,0.9638151
170758,4,0.9550934
16148,0,0.71142685
78240,3,0.81256294
41284,1,0.86137116
204419,4,0.9607208
113031,1,0.75962347
209194,2,0.93636584
314399,1,0.8909298
33110,4,0.980575
164145,4,0.9966667
38951,5,0.92664427
151142,2,0.8244825
467014,4,1.0112954
49883,4,1.0287291
152502,2,0.88421935
277190,2,0.92271066
126749,3,0.8538178
111036,4,0.967055
84276,1,0.81009793
13906,4,0.91326225
464216,4,0.9169393
69473,4,0.9287021
31455,4,0.94223624
218371,5,0.84989434
5416,4,0.90201414
73482,4,0.9743464
214516,5,0.8793272
19356,4,0.91460025
322897,1,0.92718786
501455,4,0.9364354
258198,4,0.9221785
121094,5,0.87550473
133558,5,0.91097915
436943,1,0.8738774
95397,4,0.9578529
103342,5,0.8664804
432017,4,0.9522846
182014,4,0.9463309
13023,4,0.9704559
92006,4,0.9747731
158012,4,0.9814302
535299,4,0.98370934
137344,1,0.94098455
420278,1,0.86132157
126496,4,0.96789855
354704,4,1.0065494
127437,4,0.9297915
273992,4,1.0175407
143903,2,0.95596373
259153,2,0.932571
491209,2,0.9724785
507490,2,0.88521814
452158,2,0.91862416
17333,2,0.87149024
294248,2,0.8504634
26395,5,0.88326675
272788,2,0.9133016
463736,2,0.8942867
44043,2,0.89569354
342030,2,0.8874017
242481,4,0.980876
105920,4,0.9181673
314690,5,0.9288967
138091,4,0.9488797
100254,5,0.9358875
253987,5,0.90452063
106586,5,0.9746478
125137,3,0.90180534
151410,3,0.9011205
326997,4,0.9979796
202782,3,0.8078181
235283,3,0.8579486
301436,4,0.9753383
135433,4,0.90141624
168545,2,0.7211597
45532,4,0.97200066
128224,1,0.8886439
324,4,0.94698274
13602,4,0.9936979
486910,4,0.9129604
284979,4,0.9860125
166427,4,0.95552105
327977,4,0.95147043
196475,2,0.92205125
237757,4,0.9812638
69143,1,0.8132991
272696,3,0.83986694
8401,4,0.89917237
266564,4,0.9674775
24805,4,0.9780351
391032,1,0.8432381
95620,3,0.84330267
294258,4,0.9295277
109545,4,0.9635825
464231,5,0.94619775
218166,1,0.8722293
161198,4,0.9669497
111865,1,0.9192126
169017,4,0.96795416
254755,4,0.9311906
446875,3,0.8359124
307968,4,0.92251176
478761,5,0.9362299
145040,1,0.91817635
515567,1,0.87102324
256401,3,0.78400314
461320,4,0.9434264
341023,4,0.92474824
130948,2,0.92227423
249416,4,0.9303477
166602,4,0.9713597
204179,2,0.9661429
384778,4,0.97885275
72900,3,0.8134938
476302,4,0.9246644
108582,4,0.947854
258112,3,0.8871755
25427,4,0.9373054
264821,4,0.9652815
38360,3,0.7949194
130601,1,0.87950915
310597,2,0.91294414
16166,5,0.9278595
230043,4,0.94851065
253414,1,0.86616117
166642,1,0.86020315
517609,4,0.9748066
101605,0,0.93116826
366108,4,1.0054959
27216,4,0.8938806
152831,5,0.93809944
156075,4,0.9610602
154627,1,0.90535504
519085,4,0.919236
192725,4,0.9441632
298493,5,0.8755856
224176,4,1.0075933
180389,4,0.93198055
261639,4,0.96646935
102056,3,0.8658919
153170,3,0.78071624
514207,1,0.86760014
154363,4,0.91423595
7229,4,0.9114055
432416,4,0.945442
162588,5,0.90431803
202901,1,0.8734421
203441,1,0.8893742
121942,1,0.8021649
49352,5,0.9247959
270427,1,0.8237491
254135,4,0.91627574
173455,1,0.87207496
281017,5,0.9134029
141210,4,0.9200912
281611,3,0.90854746
442455,4,0.94123363
316644,1,0.87075734
29355,4,0.9187427
97164,1,0.93321776
91184,4,0.935005
112157,4,0.9909572
66913,4,0.9671339
241628,4,0.9608739
198448,4,0.9169843
100950,4,0.98862416
335910,4,0.9536333
73370,3,0.8518114
459600,2,0.9834957
484553,2,0.91113615
247296,3,0.9219059
39778,4,0.99192333
43917,3,0.8290002
219005,4,0.9668452
72225,4,0.97486526
159842,3,0.87581754
69259,4,0.924908
327088,3,0.8993558
78543,3,0.9044445
203889,3,0.80050904
281629,5,0.9008464
67839,3,0.8443939
337858,1,0.851121
25560,3,0.8299661
4944,2,0.91052353
371308,5,0.85625136
284750,4,0.90691936
71300,4,0.96833646
22632,3,0.85190535
104859,3,0.68929434
422878,5,0.8604338
281469,4,0.92498535
7222,4,0.9129569
337813,5,0.93081826
370712,3,0.8552183
102366,5,0.9239154
207189,4,0.90605116
13232,5,0.9123896
28167,2,0.9610753
352142,5,0.8757515
71665,2,0.9364293
44356,4,1.0078284
114323,0,0.8138221
138960,1,0.8668341
222937,4,0.94350946
31277,2,0.91808516
478274,4,0.95298654
47024,4,0.9603005
158288,4,0.9841374
224801,4,0.9691041
241270,4,0.9890659
270534,4,0.9931036
94090,4,0.9521182
382592,4,0.9892183
534029,2,0.9240174
442826,4,0.95030284
335400,1,0.90126914
12132,4,0.9400991
382443,4,0.9460974
63913,2,0.9464247
331078,4,0.97604895
318881,4,0.9678227
78911,4,0.9903123
236016,4,0.9888064
235985,4,0.97111624
269424,5,0.93835026
31132,1,0.90383327
434550,4,0.93592685
524789,4,0.9440304
282934,3,0.89988583
218457,4,0.9383727
30270,4,0.97622395
402876,2,0.9217248
113766,4,0.9444032
125319,4,0.9266441
236352,3,0.76764846
12419,4,0.9558927
59767,4,0.9277906
114808,1,0.90248454
408991,4,0.9771086
52351,4,0.9506954
246369,5,0.8876373
61761,4,0.95279807
151863,3,0.75767684
216080,1,0.9337447
279442,4,0.99607474
151331,1,0.9209739
136534,1,0.8481362
52893,4,0.94293964
72553,3,0.85631454
347330,4,0.95955205
116431,3,0.9347711
145667,4,0.9830066
459316,1,0.8116926
161369,1,0.94590443
182463,3,0.9070024
219679,4,0.965442
78569,3,0.88032854
264851,3,0.89076334
414189,4,0.95901
354903,1,0.9227631
116336,4,0.92946035
257575,4,0.94362396
24171,4,0.9472057
108572,5,0.93040353
141724,1,0.86909604
347598,4,0.9953709
262890,4,0.9793089
184733,4,0.94320744
304607,3,0.7688662
145679,4,0.96974176
126936,2,0.9036325
14972,4,0.9514571
70314,5,0.9257985
218558,4,0.9406744
147446,4,0.9476939
46694,4,0.9218954
81543,1,0.90380013
81320,3,0.85978407
347999,4,0.9660483
393972,4,0.8912028
193811,1,0.8747613
107863,1,0.8488121
49216,4,0.88492554
98454,2,0.8662705
269179,4,0.91993374
141130,4,0.97973824
188036,1,0.929419
98871,5,0.9001097
461051,4,0.96213967
296767,1,0.85199827
32390,4,0.97770196
201175,4,0.9628761
2634,4,0.95643497
321314,4,0.9057427
223469,2,0.9195531
126194,2,0.83034915
213282,2,0.9295086
502699,4,1.0311302
503413,4,1.0326856
510364,4,0.97679514
103881,4,0.9671848
142160,4,1.0032394
22866,4,0.94588256
225536,4,0.9396763
321592,1,0.8807277
118891,3,0.85710263
82084,1,0.93028194
138458,1,0.8602916
132030,1,0.80568993
351250,4,0.95558286
311827,3,0.8844192
101160,1,0.8771693
405282,1,0.87427664
230609,3,0.8722274
169558,3,0.6525431
62562,4,0.93662024
321723,3,0.8082273
82121,1,0.9814358
203235,3,0.8468333
345097,4,0.98124754
494306,1,0.88687146
60474,4,1.0072476
68911,4,0.98769224
409007,4,0.9676897
386285,1,0.86823696
158230,4,0.98083
255804,4,0.97299147
447639,4,0.92984515
269670,3,0.8612153
322409,1,0.8730563
438337,4,0.9527669
372190,4,0.9288418
134962,1,0.85135317
127895,4,0.96795636
166195,4,0.95884955
112183,4,0.9341547
186874,4,0.9423852
55275,3,0.84433913
210718,1,0.90326077
70899,2,0.8677824
373192,2,0.8477603
413658,2,0.8495238
142019,2,0.8758777
342036,4,1.0121644
528585,2,0.87343264
337543,2,0.9417667
34638,2,0.9181442
491407,2,0.8930805
121877,2,0.9212558
434829,4,1.0072505
55893,1,0.8558945
394446,4,0.92275137
90285,4,0.94436693
66556,2,0.89468426
291261,3,0.87162715
68602,5,0.8740025
218745,1,0.88745844
13965,1,0.840401
231240,1,0.8936457
428743,4,0.9611779
84566,5,0.840844
184691,1,0.8514684
53676,5,0.9135809
472306,1,0.8484268
348245,1,0.8059986
179725,5,0.8916067
22349,5,0.9033159
21779,4,0.91266406
159138,5,0.92960846
235195,4,0.9216928
499487,1,0.8854033
17303,4,0.9634815
384011,5,0.8063548
485350,4,0.9063127
64309,4,0.9209734
245552,4,0.9961106
440408,1,0.87021536
421691,1,0.84343714
188306,3,0.7871671
278987,4,0.9574019
152404,5,0.93401116
77434,4,0.8931814
120463,4,0.9196876
50809,4,0.90984094
194168,5,0.88487715
208828,4,0.9152911
108868,4,0.9196857
40619,3,0.87200886
187657,4,0.9741186
237295,4,0.9522554
237670,4,0.9839125
56290,4,0.99462503
329052,4,0.91849
59341,3,0.8064992
12749,3,0.8683797
420918,4,0.98445237
259113,4,0.9572882
225942,1,0.9471996
3193,2,0.9661204
115321,4,0.95961815
329573,3,0.8767905
185876,4,1.0019962
389554,4,0.94433874
19085,4,0.912772
95159,4,1.004873
92273,4,0.92382663
122835,4,0.97884977
395019,4,0.9695839
423382,3,0.82334536
316089,5,0.93959963
84963,3,0.89790696
381885,3,0.86286986
24967,4,0.96689945
83996,4,0.9522781
125823,4,0.96743965
180563,4,0.93545496
162017,3,0.9406461
249647,3,0.8872232
112445,4,0.9252609
53626,4,0.9044726
511450,4,0.93315774
198079,1,0.8793205
88154,4,0.9445967
318316,1,0.8554087
6501,4,0.93747634
328642,1,0.8801171
222614,4,0.98806304
264123,4,0.9938508
236225,4,0.97278816
196670,4,0.92707247
112169,4,0.9661693
173361,4,0.90562373
1155,4,0.99851465
135291,4,0.88718957
127160,1,0.9052654
71718,4,0.98246497
328111,4,0.95655435
24424,4,0.93839145
402227,4,0.9634387
378824,4,0.95548207
108433,4,1.0055927
342731,1,0.86632067
227092,4,0.96662515
85856,3,0.8651283
90104,1,0.8436065
156261,4,0.9544102
344572,4,0.9521518
280871,4,1.017196
483049,4,0.93906564
31399,4,0.96407497
43396,4,0.9791994
425729,4,0.95126384
42111,3,0.83133376
357594,4,0.99183816
369895,4,0.9313271
61007,4,0.9264114
421766,1,0.863458
219314,2,0.89895415
126169,3,0.86015254
53945,4,0.9465346
9433,1,0.88453084
305819,1,0.86171603
57283,5,0.86039025
98346,3,0.896131
39914,4,0.9124237
26899,1,0.84260213
177610,3,0.8805369
163021,4,0.9865306
150607,5,0.9427954
464148,2,0.8501569
527646,4,0.9195688
373916,0,0.99553204
61312,1,0.8610623
302529,4,1.0079021
199963,4,0.95836294
246785,4,0.91655
29078,4,0.94809735
423925,4,1.0076115
322977,1,0.91622186
198382,2,0.8853577
354103,4,0.9620755
244357,4,0.9390766
353601,4,0.9861095
440747,1,0.95840776
373131,3,0.8375715
421147,4,0.9641547
493666,1,0.89143854
507278,3,0.87067133
173825,5,0.86925614
454970,3,0.83280885
507184,1,0.89187026
341252,5,0.76736504
410751,1,0.85811204
434234,3,0.91579425
460456,4,0.9488808
384228,4,0.9397458
201244,5,0.91532147
77778,4,0.9179968
423248,1,0.84306335
477418,3,0.89672595
482670,5,0.8510832
63444,4,0.9221704
144416,5,0.9127058
39179,1,0.940078
312475,1,0.9380933
247544,4,0.9597243
231916,1,0.9542584
50519,1,0.899048
24286,4,1.0036469
338468,1,0.77325237
301020,4,0.92597294
232499,4,0.9374456
75719,4,0.9460711
237118,4,0.945751
6567,4,0.9225522
291217,5,0.89801615
405824,1,0.9139816
250481,4,0.91502756
449045,1,0.9382491
178174,3,0.89436364
105925,1,0.7799489
53905,3,0.8351112
344415,4,0.9372137
148817,4,0.92858094
73048,3,0.87823373
149160,4,0.93744576
386846,1,0.81370527
9746,4,0.943881
46495,3,0.8703437
454883,1,0.9016983
233398,4,0.9651356
116385,3,0.8788838
116352,3,0.8984069
65268,4,0.9681315
116311,3,0.8967038
119154,4,0.92848825
427719,4,0.9551732
171645,4,0.95790184
347097,4,0.9847367
142819,4,0.9881392
448460,1,0.78941005
333758,1,0.8997532
268000,4,0.96897095
381314,1,0.95304227
271923,4,0.920909
332709,4,0.93878835
359453,4,0.929069
487881,4,0.9233499
231268,1,0.85528547
206996,3,0.74281985
496065,3,0.832772
211604,4,0.9464128
442255,4,0.99333334
251320,2,0.93615305
43896,4,0.9658335
58429,4,0.933409
23510,4,0.9168301
507372,4,0.9563884
321228,3,0.87873405
151221,4,0.99931085
95006,3,0.8879138
396821,5,0.94755083
348688,3,0.80003417
347783,4,0.9793559
9495,4,0.992195
198906,4,0.9152317
12238,3,0.8987304
346576,4,0.9546288
188801,1,0.9034843
147758,4,0.9571549
38116,4,0.992987
89964,4,0.92663515
18727,1,0.8696204
9806,4,0.97376704
118141,4,0.92620057
256357,4,0.9189127
158975,3,0.69511527
183619,4,0.9897624
209749,4,0.9112025
123218,4,1.0130885
411207,3,0.8585007
143934,3,0.8368629
68415,4,0.91285336
486296,1,0.8951622
72999,4,0.96534497
115108,4,0.9625973
265323,4,0.94943815
308591,1,0.79120934
357998,1,0.8751552
407767,1,0.91176194
285105,4,0.94152457
255542,4,0.92158234
495259,4,0.90533215
127172,4,0.9675248
282533,4,0.9956644
57325,4,0.96886986
14075,4,0.9075322
434339,3,0.8537956
17211,4,0.9075322
291257,4,0.97279936
125540,2,0.79478186
162290,4,0.97493815
184922,3,0.85761
221185,4,0.91719717
57657,4,0.9819433
460484,2,0.969773
334130,4,0.89467394
457052,1,0.877392
6863,5,0.8858734
266544,5,0.88814676
89088,3,0.8009149
454172,4,1.0092663
282858,4,1.0152379
180073,2,1.0197601
299215,2,0.72916317
7216,4,0.98404074
139906,4,0.99389154
86585,3,0.9120635
327517,4,0.9260899
75172,4,0.9715177
120427,2,0.9864359
9010,5,0.8971696
338734,4,0.9989722
136777,3,0.788492
185776,4,0.93794256
449551,4,0.99268275
402714,4,0.9488567
360773,1,0.90214115
37759,3,0.8557142
14245,4,0.91243285
253179,3,0.8540456
39098,3,0.909591
74616,4,0.96334016
70264,3,0.86988926
174574,4,0.9412608
437980,1,0.88821316
177989,4,0.9738436
327694,4,0.92996067
15135,4,0.9201179
106888,4,0.93014735
354422,4,0.9820236
16154,4,0.9270296
38923,4,0.9682841
65076,5,0.88271856
20985,3,0.8095748
14980,4,0.92449546
286186,1,0.8823809
229280,5,0.93904316
295679,4,0.9569983
97720,4,0.9724028
18980,4,0.94977415
225613,1,0.8958048
487694,1,0.9231353
101302,2,0.9116027
266033,4,0.93495584
128913,4,0.9937314
154947,3,0.79124624
244753,4,0.96716774
2983,4,0.9456515
285422,4,1.003129
307896,3,0.8155193
389064,4,0.9436574
258337,3,0.8981678
316841,4,0.944864
244269,5,0.8594874
133815,1,0.85546046
117416,3,0.8678948
339679,3,0.86473906
7065,4,0.9391147
254525,5,0.91692156
129794,1,0.90276635
491417,4,0.95547974
161779,1,0.88167393
52160,1,0.90255153
55765,4,0.9285578
458053,1,0.83644545
315250,4,0.92821157
126300,3,0.85578734
144556,3,0.8411095
461540,3,0.9086273
311156,2,0.99987954
97374,4,0.96468765
265956,4,1.0023382
114820,2,0.9194218
261390,4,0.91309685
404647,4,0.9229516
92653,5,0.8896591
49362,4,0.9854331
76751,4,0.928607
263774,5,0.89403045
88258,2,0.8914269
211256,2,0.88901526
534414,4,0.98585343
69069,3,0.8657218
157995,4,0.9640128
201178,4,0.91009927
79337,4,0.9663977
194460,5,0.8876446
338936,1,0.877645
401132,3,0.88741046
405058,5,0.7617642
407681,4,0.95459473
45575,1,0.9183698
51528,4,0.98741186
210465,4,0.9231145
134834,5,0.7175755
350110,4,0.9465652
441972,4,0.9499518
205328,1,0.8880054
33422,4,0.920558
394697,4,0.9906802
104887,1,0.8870374
68600,4,0.9516255
143770,4,0.9920953
346571,4,0.97476435
300614,2,0.7821588
290475,4,0.96819127
491267,2,0.8425826
210928,4,0.93843985
275256,2,0.9495516
273620,5,0.8796812
33914,4,1.004266
227127,4,0.99453616
33827,4,1.010764
360612,5,0.76648545
33808,2,0.86938787
431399,2,0.77108806
277540,2,0.9483448
55152,4,0.95771396
55154,1,0.89822733
200902,4,0.93815345
427722,4,0.98909134
466453,3,0.74723244
380553,4,0.9881567
393429,2,0.84263104
9194,4,0.96776855
355109,0,0.5126361
458458,5,0.8784936
106352,5,0.8903017
123910,4,0.9476526
338142,4,0.97948414
394297,2,0.9697965
349716,4,0.9828179
173658,2,0.9801498
267297,5,0.85473037
423955,3,0.71238583
465918,2,0.87022674
211665,4,0.91940814
77185,5,0.89646846
81306,1,0.8072
80224,5,0.8985459
77100,5,0.90130246
77096,5,0.9112353
76993,4,0.92372274
77094,4,0.94370466
76927,5,0.84943086
76908,5,0.8608742
8686,4,0.97089064
77188,5,0.885042
74359,5,0.87661344
186221,4,0.9666399
206153,2,0.99934316
124413,4,0.9982284
485430,4,0.98981696
28620,4,0.9902059
66910,2,0.98861307
29135,5,0.8922552
153046,2,0.94609654
107059,4,1.0224051
343529,2,0.8714374
200984,4,0.93972915
147818,0,0.57307595
484629,2,0.9688873
67854,4,0.95553225
467442,4,0.97129804
311484,4,0.9580349
250564,4,0.9492195
455094,3,0.9176615
82591,4,0.9646192
430518,4,0.92902607
313614,4,0.95578593
228438,4,0.967016
50358,2,0.86883473
17321,4,0.95077264
17342,4,0.9221059
492527,1,0.90861094
329377,4,0.96167356
499993,4,0.96375287
95449,5,0.9403368
436951,4,0.9529525
143862,3,0.86261505
65808,3,0.87062
162131,4,1.0033331
492242,1,0.9223233
137237,4,0.9312277
356272,4,0.951112
105218,4,0.9194298
98872,4,0.94642144
104952,4,0.9527007
15548,3,0.7993272
61987,3,0.7995181
109235,3,0.75125766
277353,4,0.9588044
341451,4,0.94380623
464106,1,0.88347596
193213,1,0.88560957
6495,5,0.8768379
123598,5,0.8740085
93651,4,0.9620003
448993,2,1.001135
15420,0,0.62560093
402787,2,0.95464325
62937,2,0.96858615
173046,4,1.0145856
310746,0,0.97076005
311688,4,0.9611744
37613,4,0.95621574
456991,4,0.9490425
181364,1,0.8838813
371429,4,0.91640264
462360,1,0.8192855
176257,4,0.97098064
128646,2,0.7255273
31804,2,0.85707575
353392,4,0.95182496
47531,3,0.87695235
267594,4,1.0059363
308613,2,0.9652559
418291,4,0.9549225
284678,4,0.99573314
32857,2,0.77032876
400216,2,0.98446983
345128,2,0.915572
375008,4,0.99025095
143437,2,0.8484252
401517,4,0.9474401
283306,4,0.9866086
270401,2,0.8044112
446433,1,0.89704305
363333,4,0.9097919
128554,4,0.95974827
178599,4,0.977933
99421,4,0.94712704
259534,1,0.87795174
264700,4,0.893581
258557,4,0.9767259
308623,4,0.99492127
108832,5,0.92244786
34510,4,0.96680284
81190,2,0.74080855
8848,4,0.92817485
329985,4,0.90305495
259572,4,0.94967234
40747,4,0.9615858
67355,2,0.9376763
283288,2,0.7817169
328184,2,1.005721
328019,3,0.7788538
157673,2,0.7918397
259517,4,0.96961623
25911,4,0.9484583
266076,2,0.973349
290778,2,0.91755617
48023,2,0.9542569
169256,4,0.9150975
317261,4,0.90856916
149271,0,0.7427269
110426,2,0.9993851
482738,3,0.78053063
172985,4,0.98458767
15188,2,0.9339436
169382,2,0.8044232
200352,2,0.9013632
339184,4,0.9933957
34820,4,1.0113614
48655,4,1.0080825
262233,2,0.9205048
414039,4,0.94029135
237849,4,0.95137775
172409,1,0.92052084
7415,2,0.8084295
374993,5,0.93605083
133941,2,0.922911
209798,5,0.8568864
98145,2,0.80633426
121349,2,0.86717016
105682,5,0.92399025
146935,4,0.9898677
37889,4,1.0216194
444355,2,0.9775089
499574,2,0.9082633
78132,5,0.86455196
251409,1,0.8964552
47159,2,0.84463966
32164,2,0.9994636
334415,2,0.9538888
465543,5,0.89108145
192372,4,1.0019864
63390,4,1.0037915
151522,5,0.70188016
311538,5,0.9159033
107266,5,0.96867746
162174,4,0.97890013
180253,4,0.9768134
282421,5,0.95527786
413051,2,0.92683494
162779,4,1.0154915
236941,4,0.94593686
498325,5,0.8478568
59864,2,0.99190557
14008,2,0.71835566
504523,5,0.7210395
99526,2,0.77191865
194209,5,0.90663666
274734,5,0.8571625
37743,2,0.95216066
43142,2,0.8620657
199629,5,0.91402394
185928,2,0.98710114
404280,2,0.8072101
326640,2,0.94757134
450990,2,0.8230421
517143,2,0.78487206
518016,2,0.75288683
79796,2,0.8678656
398329,2,0.7728549
188577,2,0.90279573
102248,2,0.9371035
248818,2,0.8518763
201364,2,0.9841112
64015,2,0.9661563
20344,5,0.92824125
508302,2,0.8525703
412965,2,0.7329359
32437,0,0.74118286
368493,2,0.73095334
470158,2,0.7562161
162844,2,0.87303764
170172,2,0.79220176
175069,2,0.8072066
112023,2,0.80094177
110753,2,0.8125156
286342,2,0.8244712
151617,2,0.7287673
16075,2,0.79999125
241928,2,0.8153379
209516,2,0.8454411
113804,2,0.8339473
121924,2,0.7904075
280325,2,0.97802377
271893,2,0.79647857
275067,2,0.8979357
33539,2,0.98749816
210078,2,0.9352454
490402,2,0.79428095
203883,2,0.8655896
475264,4,1.0044539
146122,4,0.9979338
364651,2,0.76110786
264553,2,0.84541756
273272,2,0.8254269
481768,1,0.9018596
326727,4,1.0026582
489875,2,0.92982996
241257,2,1.0071645
332097,2,0.95646787
357109,2,1.0184057
225700,2,0.81405574
225663,4,1.0048797
48130,2,0.911544
258612,5,0.9109877
335717,2,0.8959957
415626,2,0.9156061
332557,2,0.9598424
192871,2,0.9318184
247554,2,1.0039295
354229,0,0.93227935
129740,4,0.9171491
474145,5,0.92883664
189362,5,0.8793679
32912,2,0.9170653
447990,5,0.90638316
114660,5,0.65630966
289323,2,0.94177955
43427,2,0.9396487
245435,5,0.937481
112517,2,0.9824225
175966,4,1.0218414
406718,2,0.92672753
51773,4,1.0008608
112514,2,0.97224975
408096,2,0.8866819
317972,2,0.8502823
366192,2,0.8809511
402059,2,0.84455353
80851,2,0.8785869
244705,2,0.91448355
340209,5,0.8929658
414430,2,0.9745208
149242,4,0.927943
461318,2,0.83004457
72056,2,0.86694235
15806,5,0.6419755
204126,2,1.0131902
263640,4,1.0300169
299061,2,1.02664
181598,0,0.9466331
145029,2,1.0219074
230037,2,0.9537809
175371,0,0.7308357
314445,2,0.9332767
213655,0,0.95779955
248231,2,0.8779594
345638,2,0.93359834
467560,5,0.90993756
235106,2,0.9924089
281244,2,0.91443294
123843,4,1.0157559
143301,2,0.95044816
151147,2,1.0192763
363399,5,0.8682066
476574,4,1.0153724
138846,0,0.9985301
417606,0,0.88934404
238166,0,0.8496216
434708,4,0.99895793
370401,2,0.7823946
161059,2,0.9819564
90673,5,0.8391678
367299,2,0.9838047
400615,0,0.96632254
282193,5,0.9349757
110894,0,0.93082577
332646,2,0.9018091
235288,0,0.88802874
337062,2,0.9772098
533272,2,0.8842947
287101,2,0.9024859
171090,2,0.95152736
332150,2,0.90454286
331959,2,0.9336354
137584,2,0.97657907
105506,2,0.9806563
278641,2,0.8837871
188794,2,0.84667635
164657,5,0.6514025
193379,5,0.95591325
332494,2,1.0168903
349061,4,1.004454
74607,5,0.9285567
262330,2,0.83902425
331305,2,0.89364475
121432,4,0.9413452
332092,2,0.98093915
167472,0,0.9213895
156485,4,1.0109023
263281,4,1.030854
322300,2,0.88138705
73882,0,0.9500766
139972,2,0.9878425
92888,2,0.9549848
395548,2,0.8402031
507975,2,0.9374761
465318,2,0.9989104
336324,2,0.902648
105473,2,0.9583213
178419,2,1.0205332
144962,2,0.9511897
24764,0,0.5023005
