id,taste_cluster,taste_center_distance
103907,6,0.82048166
125660,2,1.0024772
81900,6,0.7934874
176656,11,0.8407669
485813,4,0.6967434
241945,1,0.87335885
478237,3,0.9971316
272274,6,0.7816158
308558,12,0.9547804
421133,1,0.92623997
276223,11,0.881218
34491,15,0.61778617
278312,14,0.5997509
47255,14,0.779986
73505,3,0.8018114
304255,14,0.8418554
358238,3,0.93392444
215948,3,0.74805164
336191,3,0.8264849
375998,4,0.911369
425067,6,0.7541529
486512,12,0.8322071
155774,6,0.84872305
321195,6,0.71694416
206364,14,0.87882584
206578,14,0.84346765
42264,15,0.8699913
165276,3,0.8606712
324811,13,1.0008643
413923,2,0.9817014
361684,2,1.0061381
388022,15,0.896356
29777,13,1.0038245
353209,2,0.9412531
328378,4,0.9037173
459932,4,0.851554
133325,3,0.7798693
520769,2,0.9783001
152113,11,0.7673099
97690,6,0.8769477
303087,2,0.9502732
64782,4,0.7393671
304075,2,0.9356674
285827,3,0.8012318
458599,13,0.8904713
279861,1,0.76083606
294120,2,0.95335245
429253,1,0.8327297
53686,7,0.66924155
401809,9,0.8222685
339487,2,0.94791156
339645,15,0.8816034
153332,2,0.98061436
96412,1,0.8135664
80111,1,0.8249909
349646,1,0.89822435
398858,2,0.9357679
249174,15,0.8268949
460438,1,0.82271755
80179,9,0.8513996
135496,2,0.9642826
132412,2,0.9370843
131322,7,0.85207695
88053,2,0.93270254
459017,7,0.80700076
32274,15,0.83787525
124380,2,0.9249242
324261,15,0.8077125
204823,2,0.9078744
392199,13,0.93712175
103011,4,0.86774147
157960,6,0.73860365
111650,3,0.8640568
98668,0,0.89878607
218925,3,0.9463911
195194,12,0.8382381
443010,14,0.8262119
247386,3,0.87245256
326283,3,0.7139135
104095,0,0.84355843
180841,14,0.878035
321139,3,0.85941374
466446,13,0.9772908
96177,13,0.941938
452943,6,0.7778902
55359,14,0.794281
218515,14,0.9043628
335029,3,0.8223384
287175,3,0.89139175
498888,12,0.95961756
57403,3,0.8600358
224847,12,0.8654468
285746,3,0.91838473
369331,6,0.762188
397804,12,0.82523465
252178,6,0.8303071
245960,3,0.8017159
416535,6,0.753788
88715,3,0.9044447
295388,6,0.86085284
305784,12,0.77562916
259741,3,0.9024798
148110,3,0.90779364
500712,3,0.92172503
140494,1,0.8753429
302810,15,0.83386445
326219,14,0.85749257
288684,3,0.83297104
327861,3,0.87365866
385143,6,0.827759
377477,3,0.8159037
347181,4,0.87758327
351784,6,0.7789371
388446,6,0.87014896
132203,6,0.83433414
160547,6,0.78898245
56549,6,0.84187746
346172,6,0.8309809
420120,12,0.89496744
284140,3,0.758282
137866,14,0.8754189
380260,0,0.959059
296837,14,0.83382446
9042,14,0.8523592
132523,4,0.83712286
225101,4,0.7534066
215201,14,0.9138626
342177,14,0.82384056
72180,4,0.8678203
368300,14,0.8857394
189568,4,0.8721297
232308,3,0.9812054
423100,3,0.8746483
381781,14,0.87569946
473618,14,0.7819567
510764,4,0.88947594
263545,14,0.76877564
123305,14,0.81332344
299080,3,0.84402615
90243,6,0.8721783
143297,4,0.9464269
262039,9,0.7798747
490151,6,0.8209321
158885,3,0.90327686
198736,4,0.88629246
261919,3,0.8441384
102320,3,0.8489015
221439,6,0.8128932
10995,3,0.950644
353102,3,0.696761
93162,2,1.0007905
133851,14,0.87654126
62114,6,0.84638923
108760,12,0.9096917
178203,14,0.88109094
133157,13,0.9252659
414354,6,0.73915344
376734,3,0.85392666
8400,3,0.8120232
319249,3,0.84350395
269715,3,0.86437136
466965,14,0.844544
161974,3,0.806227
254870,14,0.8630027
447316,3,0.916867
301559,3,0.8250102
421067,3,0.88860786
128257,14,0.843019
336202,4,0.8317057
253538,3,0.8136353
138880,13,0.9107361
114838,3,0.8068575
375263,0,0.82629687
80963,14,0.8640188
220965,3,0.8210804
274745,14,0.9189355
241278,6,0.7731996
258619,3,0.819065
132256,14,0.80977863
366725,4,0.8891293
115238,3,0.7465383
103870,3,0.7788163
468664,3,0.7758514
182772,13,0.9422492
196407,14,0.8970199
57951,9,0.7816119
308005,13,0.96105874
343620,3,0.8491192
179993,14,0.8343192
389986,3,0.8934896
206761,3,0.84687173
93076,3,0.9086437
285831,4,0.88936746
429180,14,0.8399857
270640,15,0.9678215
337065,2,1.0031595
352970,12,0.81642836
63868,13,0.98099566
58051,4,0.8774729
81530,2,1.0080848
222276,5,0.858478
141963,1,0.89990526
107352,3,0.7627412
89065,4,0.87943083
232706,2,0.99211675
106809,3,0.8351841
452610,0,0.7398566
102132,1,0.96429557
222162,4,0.62078756
218689,12,0.84221476
414208,12,0.8784302
218698,3,0.9247564
374025,3,0.7621784
51096,6,0.81380045
82505,12,0.7104082
493782,6,0.8444996
318968,6,0.76356024
353691,3,0.7988833
291663,3,0.88591075
169916,4,0.88885266
318534,14,0.8628405
348980,3,0.93210363
326158,13,0.9391934
220860,14,0.857015
320732,6,0.84743106
115432,14,0.85654473
210709,14,0.84878594
339734,3,0.9038543
350265,6,0.78385925
353305,14,0.8797744
9068,3,0.9777964
301934,4,0.8460149
201709,5,0.8412181
107770,3,0.8798195
213389,3,0.95646983
172677,0,0.930944
204369,6,0.7744801
77046,0,0.8404997
61795,12,0.7788321
96392,0,0.8386724
244702,3,0.9457369
470761,4,0.8547695
112478,14,0.9123902
112436,14,0.87416273
479388,3,0.83942056
111787,14,0.8697322
114743,12,0.8059949
289888,3,0.7972477
107419,3,0.8244246
310962,6,0.79934824
308778,4,0.86521983
138389,3,0.8960899
292928,3,0.7792645
360613,6,0.81718487
179709,3,0.8632982
207396,6,0.8474541
146385,3,0.8545459
349973,3,0.9213659
393452,3,0.92479926
351354,2,1.0073218
465995,6,0.77863616
440417,2,0.9859992
75201,6,0.83791405
189015,3,0.8993501
445673,6,0.8305297
432863,4,0.9449555
200752,3,0.88733256
395144,3,0.87607396
335665,3,0.8470716
317876,14,0.9144426
428504,3,0.90580535
321745,2,0.9959255
247590,2,0.9248449
440451,4,0.78915936
114098,5,0.8533283
426968,2,0.9835041
376661,9,0.9204483
277537,1,0.6995663
257415,1,0.8239652
202038,2,0.9003746
131830,13,0.9929977
107802,3,0.95845515
505198,3,0.7242422
130829,3,0.89261174
219189,3,0.87191284
263507,13,0.96788716
119380,0,0.8337095
190841,5,0.7957538
149779,9,0.801999
293484,3,0.79280436
385380,3,0.7435852
144509,2,1.0190994
308249,14,0.9317845
312112,4,0.9366795
38075,2,0.9696928
309638,0,0.83222187
110686,14,0.8080207
302122,13,0.98175925
142788,4,0.84826815
64159,4,0.92708296
2675,15,0.8672412
237952,4,0.9216839
173544,0,0.7498102
73091,14,0.82221276
430482,14,0.7888777
74008,14,0.8763425
353403,3,0.89457923
44910,4,0.9062219
247887,3,0.898347
273176,6,0.7907488
213214,6,0.7726805
398878,12,0.73295105
272089,6,0.7326205
207112,12,0.8007673
416629,4,0.9173249
38304,14,0.8989691
454403,6,0.92355436
79971,12,0.85755044
51340,14,0.8815108
340896,3,0.90123546
178273,3,0.76219445
294406,3,0.96730417
348371,13,0.9567193
155866,14,0.8703428
304586,4,0.94572854
314413,0,0.762307
149251,13,0.93811494
395453,14,0.91222924
334085,14,0.8078512
167163,13,0.8539154
329564,2,0.90532607
78725,6,0.78826123
200199,3,0.80092496
249384,3,0.75187886
191788,3,0.8895747
145239,14,0.8792673
258621,1,0.79516995
204556,9,0.78464496
145409,2,0.9106989
154639,1,0.93120867
310349,6,0.8892864
119107,6,0.8374506
306489,3,0.8633174
63179,6,0.7045692
377404,14,0.81275254
189088,12,0.8836233
219796,13,0.94320095
145019,6,0.75588006
229146,2,0.95092815
100960,3,0.9918527
516984,1,0.9424806
328826,6,0.751116
425185,6,0.86738235
469845,3,0.89123017
434917,6,0.8656105
443325,6,0.80758584
203131,0,0.8127117
71451,14,0.8866325
114487,14,0.8450077
148130,6,0.88329655
61794,12,0.77295375
382723,6,0.83402085
87129,14,0.9178138
502248,6,0.71056765
325250,6,0.8307947
99167,2,0.9849976
326225,14,0.7936358
338585,6,0.8267044
444926,3,0.78552103
220841,12,0.8371076
432335,3,0.81330246
22117,0,0.9304046
3741,4,0.64479905
199926,3,0.7014645
296163,3,0.7655685
219396,3,0.8316655
355198,3,0.8306929
192786,13,0.98313534
139246,14,0.84225726
379148,6,0.87005407
353800,5,0.7125656
311454,6,0.8550782
297806,3,0.79840153
26696,2,1.0019749
137837,4,0.952435
101827,3,0.8023007
117876,13,0.9499931
265884,12,0.8703861
108397,3,0.851169
288357,0,0.79433376
93981,6,0.81009907
265630,3,0.93625695
287056,6,0.8069904
265894,4,0.7665287
264812,2,0.9508575
364620,5,0.7356928
511448,2,0.9939297
405418,13,0.9924212
377186,4,0.8459438
313003,14,0.9133678
531446,1,0.8788637
348213,1,0.8898562
277081,9,0.7117841
76139,0,0.6869021
73821,14,0.80605555
336928,6,0.7240831
298653,0,0.90676177
395633,0,0.6339863
215869,4,0.68202573
77839,11,0.6772559
332714,3,0.87981594
199322,6,0.87753046
338840,3,0.9380731
191167,3,0.86344904
244440,3,0.9631382
122965,14,0.9134815
34455,3,0.7832721
210965,12,0.8897139
32607,14,0.80187076
369519,2,0.89522094
142525,6,0.9269929
334589,3,0.89000213
43787,3,0.7989884
37910,14,0.8230077
84532,14,0.8890743
447690,0,0.800692
499191,14,0.85105896
41223,13,0.9956213
8739,2,0.88510585
520313,7,0.7091954
482273,11,0.6113465
93800,9,0.89780056
377783,2,0.97953075
148556,3,0.78965807
473112,8,0.56904674
17861,3,0.9000423
211880,3,0.7660583
432144,3,0.8799873
54787,3,0.86978114
236684,3,0.8828894
238205,3,0.78028095
226212,3,0.84826225
191999,8,0.5307389
65187,15,0.8729193
465921,11,0.8031143
41275,6,0.7317312
342052,2,0.93695515
303671,2,0.99107337
24379,15,0.892481
168356,11,0.8269719
186938,10,0.8738933
244867,1,0.8616974
73825,3,0.82941324
204326,9,0.9090862
431460,15,0.8753383
278988,15,0.9206488
397831,10,0.7002102
197360,1,0.929165
320391,2,0.9469082
364196,2,0.91920346
126622,2,0.90949684
368972,2,0.92584765
365036,11,0.8353519
207576,2,0.93969446
489949,2,0.9626897
222789,3,0.74640954
356145,1,0.9345104
169718,3,0.8080383
494838,5,0.80104
468146,2,0.9658469
195820,2,0.9992059
272011,3,0.7274243
359373,10,0.82945824
341246,1,0.8000017
258512,14,0.9115149
499178,3,0.91749156
449051,3,0.8387741
293763,13,1.0129993
162300,3,0.84673464
79644,2,0.9476733
440393,2,0.98834705
451780,14,0.7524687
162298,3,0.814324
40968,2,0.9328883
195277,11,0.7281855
437120,9,0.8497126
448951,2,0.9516793
440608,2,0.9515456
450263,4,0.8932172
437603,6,0.8625737
449473,11,0.6897435
440609,0,0.6875345
437370,2,0.9280524
447113,4,0.83497334
446104,13,0.9392725
447114,6,0.7965299
446105,2,0.96321726
441693,0,0.62422305
442492,5,0.8308668
448816,2,0.99188465
449299,2,0.8943265
442757,1,0.9313998
455500,2,0.93362236
447112,3,0.94359934
449501,1,0.84292924
452710,2,0.9380256
448963,5,0.7774338
482220,15,0.8440828
112665,10,0.90562135
536066,9,0.841839
121901,4,0.81976324
284394,4,0.868937
150946,2,1.0096089
532736,13,0.9924569
424543,15,0.92194605
313727,15,0.8528945
78837,13,0.95543873
365516,1,0.9426819
206217,9,0.93861973
400660,10,0.68489146
287245,0,0.8866017
212886,9,0.8540169
184554,4,0.88983744
466215,2,0.94815415
142079,1,0.78420603
305341,9,0.8330793
284482,15,0.84108496
110225,2,0.98139197
356310,4,0.9106657
13376,2,0.9299302
371608,13,0.8707129
133084,13,0.9744195
238297,4,0.8620826
456169,8,0.6167043
51565,13,0.90539813
32106,4,0.6651823
219536,3,0.7426113
50463,2,0.9706491
279963,2,0.95047
193726,1,0.88898593
63104,9,0.8347006
123835,15,0.8936061
138383,14,0.8636351
347572,5,0.8745425
325228,13,1.0060093
468130,2,0.9364671
378835,11,0.8855252
110890,2,0.96355546
469977,14,0.79516584
510833,7,0.93013877
429540,2,1.0021133
194872,14,0.6951502
258266,13,0.9051103
386351,3,0.8251764
252790,6,0.8754566
452185,4,0.8938194
200204,6,0.77124107
418170,6,0.88547814
73702,6,0.8277614
425102,8,0.7481732
97187,3,0.84251255
95737,3,0.85917664
366760,4,0.93342227
161057,6,0.81161714
89408,4,0.82726127
359098,3,0.8054465
84149,6,0.6894964
309920,2,0.9231897
76116,4,0.9448968
261286,1,0.8861856
95291,8,0.58747816
10173,13,0.90211093
335427,3,0.90362495
6542,1,0.8719307
65571,15,0.8618208
56093,15,0.93217736
48102,4,0.8334407
356806,2,0.9692183
448650,5,0.7960021
236899,7,0.84576166
7201,2,0.94643784
72585,4,0.64134204
38780,4,0.7019687
151262,9,0.8756368
409218,2,0.9762466
234012,13,0.9014708
382587,4,0.641475
349872,13,0.86972505
413449,8,0.84150445
390486,13,0.9555366
228527,6,0.7891406
484482,7,0.87513894
246249,6,0.89156055
394211,5,0.8130642
163777,15,0.81831646
391990,15,0.75063086
207282,2,0.9351334
141880,4,0.90577817
29961,5,0.8704584
288810,15,0.8687914
40611,2,0.9980304
329190,2,0.9560569
158693,2,0.9642043
320362,1,0.9015531
294393,2,0.97886366
251485,13,0.95047444
462147,9,0.8481925
52780,1,0.88201845
137827,5,0.9250064
350044,13,0.99140453
148986,11,0.8094539
164331,5,0.8162394
110748,2,0.9242846
298490,15,0.93868953
116678,5,0.76016223
465771,0,0.80070984
39970,2,0.9370912
243661,10,0.8989209
159500,5,0.779681
333121,2,0.93141836
490148,1,0.89057165
119159,1,0.8880843
168060,5,0.7898143
119138,5,0.7883906
87570,1,0.8376716
145922,1,0.8465818
77196,13,0.9594655
396027,2,0.92989635
229140,7,0.9053698
230853,9,0.86760116
46433,2,0.9828048
170491,2,0.9602182
231602,1,0.8909354
23578,2,0.92461663
151777,2,0.92379874
54812,13,0.9425787
139616,13,0.903234
456939,13,0.927202
199604,2,0.97457683
199393,2,0.9483433
277416,2,0.9346726
20391,15,0.727237
471589,6,0.92535543
215593,8,0.5301058
164850,14,0.6162437
380139,1,0.8818076
175374,2,0.97463274
84529,4,0.89416075
54800,0,0.8759492
34506,2,0.9136168
39834,2,0.9349585
67251,11,0.79202336
149855,9,0.82406545
6489,1,0.8338303
97666,15,0.8589296
338572,2,0.9291636
122888,5,0.79393476
55014,4,0.85825217
299820,9,0.9025018
245200,2,0.94219065
331394,4,0.9417359
479968,2,0.928518
81632,11,0.74076986
45664,1,0.9072665
511932,13,0.9327582
104560,11,0.86010164
310112,2,0.9447472
166622,3,0.91439813
305493,9,0.70268595
31831,9,0.81316286
51714,2,0.9803937
276349,0,0.77263206
209641,14,0.83197427
223867,2,0.95404536
410779,2,0.9469814
110065,2,0.9221991
171277,0,0.89767987
307815,4,0.88280225
72420,9,0.8506176
283732,1,0.94045717
49747,10,0.629222
202501,2,0.9675391
358152,15,0.8621858
88706,7,0.9058009
300204,1,0.90510327
55535,4,0.900322
133260,7,0.83733904
70410,2,0.9037512
341544,4,0.8804983
21204,4,0.8561239
251747,2,0.94109267
24876,1,0.8932549
380404,11,0.81202555
3380,0,0.7782827
365675,2,0.9541962
31701,13,0.9607244
127259,15,0.85144746
133466,2,0.9417576
357516,2,0.9213841
102530,2,0.9762098
225767,9,0.84917945
81850,2,0.9428632
265362,13,0.9121837
253348,15,0.8698763
41778,15,0.87529117
99556,15,0.83825356
457196,9,0.6856487
90287,15,0.80986285
47488,2,0.9252833
182248,3,0.75500757
117548,13,0.95272565
50446,4,0.86959684
129684,2,0.92426836
387185,13,0.9083548
181482,2,0.9432651
158985,1,0.8626461
30942,2,0.95347613
265890,11,0.89057785
116694,4,0.83307475
375359,1,0.94293326
173109,15,0.94823074
195475,2,0.94953823
508781,2,0.94401705
78311,1,0.8875324
3134,9,0.82103384
263063,2,0.9274733
74913,15,0.93003744
14841,15,0.8353346
344018,1,0.86400217
49010,1,0.91331667
186410,13,0.9409645
72501,13,0.94347155
295299,1,0.86583793
117085,13,0.9369896
196841,2,0.91033727
272064,9,0.75572616
340917,4,0.8301673
64728,2,0.9689109
186168,13,0.93110526
42707,4,0.9335111
267429,2,0.91120875
144766,13,0.93831414
255255,4,0.91916573
104629,4,0.9059325
408543,15,0.84238553
77407,4,0.8866692
319486,1,0.92852557
13742,9,0.85171026
266913,2,0.904269
77982,2,0.9487801
325288,9,0.8967623
464886,13,0.9747583
20161,2,0.92774975
161739,4,0.91716164
70427,15,0.869643
67874,0,0.7558776
267913,3,0.8190072
446243,2,0.9598748
37295,13,0.9675744
121951,10,0.9193861
165181,1,0.774201
297870,2,1.0119267
195591,1,0.87862146
456531,2,0.8948078
260318,11,0.8580945
449715,2,0.914206
29132,15,0.87724686
317942,8,0.9248213
116648,4,0.6818723
42440,1,0.907358
202345,5,0.83937705
392876,1,0.90200925
150925,2,0.9419661
282175,5,0.8891366
504541,9,0.8591817
20253,1,0.870073
180438,6,0.8489755
481793,2,0.9552342
14503,1,0.83768415
368505,4,0.86635315
316818,14,0.89170325
279758,7,0.75662076
96033,0,0.7820707
113075,2,0.94224054
299786,1,0.82727945
67735,2,0.93415207
497835,1,0.9468228
102392,2,0.9904062
234411,3,0.91736275
112673,6,0.7412849
327691,14,0.7880972
179969,12,0.75018793
327708,2,1.0156524
327709,14,0.89860386
285952,13,0.9006887
495525,0,0.97408724
221360,3,0.86314476
403684,12,0.79909277
433668,15,0.9109948
264513,5,0.89727896
263086,6,0.7011432
267543,1,0.8585431
264516,2,0.97886664
94567,0,0.8136357
94564,13,0.9562235
333010,11,0.87216973
48917,9,0.81277835
114169,9,0.7802377
151969,11,0.7896589
191369,3,0.863525
304703,3,0.8422843
141693,3,0.726456
331938,15,0.7242154
118002,15,0.7952669
397576,9,0.878223
28229,2,0.9190252
268768,3,0.7356947
79568,13,0.98568904
171677,15,0.8268803
448973,0,0.7400289
216445,4,0.9263436
162198,0,0.8413399
97914,2,0.9769092
266576,2,0.9787802
68473,15,0.85524607
112804,9,0.83206075
189106,2,0.968877
120201,2,0.96928495
90441,14,0.9234577
202368,1,0.715913
98755,15,0.8448032
471263,2,0.9887403
211110,2,0.93441737
428313,1,0.7866261
118008,4,0.91222745
25410,15,0.88476133
52087,15,0.8040224
413054,9,0.81592053
22541,9,0.865141
33340,1,0.84674335
387382,2,0.95366853
301806,2,0.97641253
192972,9,0.81127197
72257,2,0.9740731
158533,2,0.9740515
292669,7,0.89283586
55851,2,0.98369443
62250,2,1.0017743
259968,9,0.6949663
161658,2,0.97017556
227324,2,0.97066814
264917,15,0.8256443
347056,2,0.95984215
399686,2,0.9727852
64474,1,0.93039227
69188,7,0.6599712
24598,1,0.91213155
98883,3,0.7532925
151854,0,0.8930654
82681,3,0.8541425
214991,4,0.8876326
79506,13,0.9679376
386333,0,0.9001517
386385,10,0.84200865
345588,13,1.0244588
198818,10,0.752614
123702,0,0.84529835
429618,8,0.501761
75064,2,0.93697524
180335,15,0.80411285
481175,2,0.9451524
225817,5,0.78165376
94876,13,1.0330362
91522,8,0.5564015
177981,8,0.7832923
120584,12,0.763335
92620,6,0.71965027
139418,9,0.924887
207778,11,0.86007565
64234,15,0.91578436
391651,5,0.8870203
482209,2,0.903291
121447,1,0.7145843
263501,13,0.90048987
413647,10,0.6802738
46209,2,0.978378
59728,5,0.8836977
370797,1,0.8192801
247283,2,0.9681406
233651,9,0.76880056
168772,2,0.9385887
321672,2,0.99433786
204884,2,0.96519315
223435,3,0.96769094
277753,15,0.8999322
155485,9,0.8868363
286503,4,0.8838279
429056,9,0.6288777
140437,1,0.8467982
372499,4,0.91552335
35215,13,0.95839924
28502,8,0.9479678
92291,1,0.8899438
97833,4,0.70163494
54414,4,0.87809145
178670,4,0.78902364
3752,4,0.6360534
429615,15,0.82447195
198961,13,0.9010683
154265,2,0.9980487
21449,13,0.9591811
191450,2,1.0027595
405696,13,0.8984612
95943,8,0.49058932
14632,2,0.96275055
343266,2,0.99950904
339021,5,0.83355993
271216,9,0.83306533
290326,8,0.5254573
178485,8,0.95578504
234028,1,0.89670265
71089,2,1.010258
104488,2,0.9727067
110906,8,0.92402375
274940,15,0.887005
22927,9,0.8877087
205701,7,0.8552627
482673,1,0.86187327
128991,2,0.9493005
186515,1,0.79530567
80491,13,0.9674219
54797,15,0.8362132
350004,1,0.9023739
68862,1,0.8959373
205796,2,0.9853387
135168,2,0.9910156
67088,7,0.889121
39140,2,0.946355
207704,9,0.8192701
352717,14,0.7515076
269529,2,0.9385348
227255,2,0.93592995
135490,2,0.98420763
283994,4,0.919917
292117,13,1.0027479
206894,2,0.9359216
412643,11,0.859373
512536,2,0.9491917
397094,2,0.9842809
26575,6,0.71959645
494372,9,0.847542
18110,5,0.8153239
474770,5,0.89237076
63294,2,1.0149212
141832,13,1.0031308
305624,14,0.80171824
253223,3,0.8394012
32650,2,0.9534825
397076,6,0.7823776
37314,13,0.9687754
479976,12,0.80807865
54675,9,0.9223486
434480,3,0.72990006
234920,3,0.74433935
2930,4,0.9288702
429852,2,0.93653136
173582,0,0.83359784
208469,5,0.8938821
257133,0,0.68710184
28844,9,0.8444694
416105,10,0.8434605
292474,8,0.7008234
275801,12,0.64393055
139759,4,0.8778249
484618,12,0.77240366
242595,1,0.887407
174967,12,0.84241533
18069,1,0.912157
38497,15,0.9264589
292141,3,0.7929298
83388,4,0.8304
144972,12,0.5790504
86461,2,0.95679
406009,5,0.89746535
406350,12,0.7781695
402684,9,0.86767524
116521,5,0.9902467
76450,13,1.0022497
368190,2,0.9518915
242491,6,0.7331321
337341,13,0.9891876
47712,13,0.94860697
404976,12,0.8552938
299257,12,0.86648417
16692,4,0.75473094
352377,4,0.6384431
52520,6,0.8050052
195816,13,0.9664314
336185,13,0.9825073
331903,13,0.97174567
460502,14,0.8698344
32317,2,0.97531974
106568,13,0.96289617
63997,3,0.93913835
416805,2,0.969491
341569,1,0.9152604
189868,2,0.97180474
508967,1,0.9130843
279843,1,0.92391944
336099,1,0.6730263
11274,2,0.9417511
377280,2,0.98649096
412721,15,0.8257391
9941,9,0.83388186
325081,2,0.9320597
154050,9,0.80647385
151280,5,0.8712715
289689,11,0.9401018
158001,2,0.92585063
270585,2,0.98042274
454030,13,0.9651666
273,4,0.6418848
75253,5,0.8194586
15210,6,0.90039116
138154,1,0.78380764
191857,15,0.8417753
74834,6,0.7878965
471436,1,0.8695074
284308,4,0.6461678
108480,5,0.8717204
407305,2,0.9813559
72480,13,0.93157685
191332,2,0.92996573
213934,2,0.95248014
14655,1,0.88168836
191979,1,0.9458198
509252,14,0.837193
12727,2,0.9032218
511119,11,0.8423595
104163,8,0.6717983
36085,0,0.77224445
184515,0,0.9023819
99459,6,0.65512204
275129,9,0.8332656
151948,6,0.93412936
111812,2,0.89203817
112351,2,0.97331446
467683,3,0.75614524
350189,12,0.84374666
73669,15,0.74131995
397643,13,0.92316806
211213,12,0.8426783
281234,0,0.75007373
251422,5,0.8861812
266606,13,0.88457984
80832,6,0.7391737
442102,6,0.78470486
296805,12,0.6160966
273674,13,0.9583941
84657,0,0.97443086
349978,2,0.92645776
211258,13,0.8961694
154878,12,0.72734815
72117,6,0.6955608
50759,2,0.9913389
217244,2,0.92265755
53539,15,0.90497965
37265,6,0.77289885
411056,2,0.9182605
358406,2,0.9461226
269550,13,1.0097533
413152,4,0.57628
100514,1,0.8404813
216566,9,0.8372672
470363,5,0.86795044
211929,2,0.9311226
410155,15,0.7918764
164655,2,0.954338
438877,15,0.8532898
15279,2,0.9234084
8607,9,0.8187705
187418,15,0.9069551
46363,9,0.72807014
339669,1,0.89172256
401186,9,0.93789244
73070,2,0.97993237
286422,2,0.9426827
398743,9,0.82805085
274964,9,0.77504236
127134,9,0.870626
254129,11,0.9102981
153893,15,0.8547063
39929,4,0.9140295
104396,9,0.88803196
33504,0,0.86533344
183173,6,0.83207005
193458,6,0.98863506
336547,8,0.95151097
106768,13,1.0043463
385025,5,0.8219936
468278,0,0.8826109
506222,8,0.9030751
269173,6,0.80281556
44396,13,0.9179193
40449,12,0.7325255
166617,9,0.8874238
12475,15,0.8215493
198483,2,0.9458288
266169,10,0.81471884
179626,2,0.90303385
17409,2,0.8904305
272717,2,0.9367701
182229,13,0.9170873
112055,2,0.938389
280316,9,0.81342685
218912,5,0.87312186
326489,5,0.82096756
411984,2,0.9200733
402472,2,0.9923479
377989,4,0.9372409
5472,3,0.86418647
169309,9,0.8854564
111852,2,0.9316325
273860,8,0.6204961
179503,2,0.9432504
11753,0,0.88770074
357097,0,0.912463
278264,4,0.9127217
399152,2,0.93612474
87794,0,0.8506358
227679,15,0.9110415
72230,0,0.9181656
389394,5,0.81226087
84315,5,0.66253394
311697,0,0.9395643
64087,10,0.82673997
119485,11,0.8777047
254977,2,0.9183568
147713,3,0.6842878
330033,4,0.91295415
152016,1,0.8286601
305451,2,0.9808722
164913,14,0.8112629
147835,13,0.9249129
398820,15,0.78324354
378407,2,0.90447444
267787,15,0.82002586
167464,13,0.9656927
98192,5,0.9017419
177885,3,0.8242822
58041,0,0.86399114
290599,2,0.93652767
34971,4,0.8077498
384108,8,0.82317036
163424,13,0.92456394
103060,13,0.9601319
259553,8,0.79949147
395544,8,0.9494945
261718,8,0.74078286
184999,0,0.63889146
140651,13,0.7851043
332069,8,0.78421825
396382,10,0.8025159
104126,3,0.94174695
390183,0,0.8764016
191288,4,0.70993954
213746,2,1.013853
37830,8,0.91445446
205275,8,0.7018853
16842,7,0.94405437
34653,2,0.9471937
39986,12,0.7148669
254908,0,0.75934637
174868,3,0.92137897
255283,13,0.99356645
39773,3,0.97726977
44422,3,0.76216775
188019,8,0.5667814
251503,2,0.9430505
422822,13,0.95655775
318560,9,0.82234985
447758,13,0.93385893
279720,7,0.8907582
166069,7,0.7062754
362897,7,0.8075849
311526,7,0.7007031
144522,7,0.77330035
304509,7,0.6699233
230990,7,0.7398737
417436,7,0.7946534
247129,7,0.72288674
345508,7,0.75218326
33043,2,0.92744815
134239,0,0.9213436
412170,3,0.8529018
22183,15,0.89761496
133720,14,0.91526675
76352,13,0.9911819
57138,2,0.98031646
301727,2,0.97810507
27022,2,0.92343193
105112,9,0.9306745
57162,2,1.0121241
199430,2,0.86561775
133588,5,0.84308
257260,8,0.6605888
423647,1,0.86124086
148115,3,0.8481241
65590,6,0.9080561
295656,2,0.9789496
108929,7,0.62129873
281530,2,0.9624638
147543,9,0.7778532
208554,1,0.87330663
219886,10,0.805665
248459,7,0.77763087
77447,4,0.8258263
94491,5,0.83068234
46727,2,0.9667274
304553,7,0.6660973
93648,4,0.74762905
389714,7,0.73408234
85706,7,0.86081386
438130,3,0.814244
108666,2,1.0044291
447561,15,0.88198
288407,1,0.8386682
51020,7,0.80509216
318136,3,0.7176919
39901,13,0.96101254
156807,13,0.9855884
232935,4,0.8819633
140165,11,0.8663164
188624,3,0.936655
49357,15,0.7853958
120178,13,0.9922026
118655,6,0.78111976
77359,6,0.7493114
188468,6,0.8587684
280792,1,0.8478356
311380,3,0.7822208
110292,3,0.8666364
30078,15,0.7995908
90948,5,0.8893686
303433,15,0.8871872
479187,2,0.9668184
177306,3,0.7720727
322771,15,0.91592
295020,3,0.86541325
120798,3,0.7435161
168557,10,0.8937142
263821,2,1.0099604
106754,10,0.7014414
160479,2,0.97587144
114463,13,0.9721542
79997,14,0.83667034
349478,15,0.84083414
116444,5,0.8636083
79684,4,0.9321291
21296,2,0.9064726
128917,3,0.6670011
74010,3,0.80446655
56618,3,0.820875
332444,13,0.91202843
478930,3,0.9032997
79725,6,0.80318135
345675,15,0.85000527
161324,2,0.9212147
87565,6,0.71892655
201346,4,0.8294349
80425,2,0.8983966
167711,8,0.878658
440139,12,0.8795149
305971,2,0.96437603
137268,15,0.8672411
74361,0,0.81082344
51639,0,0.8212743
388925,1,0.8843985
290603,2,0.94167584
